json-iterator/java,6925cf4c19d313504b416f58a349a36bf563e0e1,.,com.jsoniter.extra.TestPreciseFloat.test_direct_encode,null,0.312,0,0,0,0,0,0,0,wrongjsonfail,null,null,null
json-iterator/java,6925cf4c19d313504b416f58a349a36bf563e0e1,.,com.jsoniter.extra.TestPreciseFloat.test_indirect_encode,null,0.325,0,0,0,0,0,0,0,wrongjsonfail,null,null,null
json-iterator/java,6925cf4c19d313504b416f58a349a36bf563e0e1,.,com.jsoniter.IterImplForStreamingTest.testLoadMore,null,0.298,0,0,0,0,0,0,0,wrongjsonfail,null,null,null
json-iterator/java,6925cf4c19d313504b416f58a349a36bf563e0e1,.,com.jsoniter.output.TestObject.test_omit_selft_defined,null,0.359,0,0,0,0,0,0,0,wrongjsonfail,null,null,null
json-iterator/java,6925cf4c19d313504b416f58a349a36bf563e0e1,.,com.jsoniter.output.TestObject.test_transient_field_getter,null,0.307,0,0,0,0,0,0,0,wrongjsonfail,null,null,null
json-iterator/java,6925cf4c19d313504b416f58a349a36bf563e0e1,.,com.jsoniter.TestBoolean.test_streaming,null,0.302,0,0,0,0,0,0,0,wrongjsonfail,null,null,null
json-iterator/java,6925cf4c19d313504b416f58a349a36bf563e0e1,.,com.jsoniter.TestFloat.test_streaming,null,0.318,0,0,0,0,0,0,0,wrongjsonfail,null,null,null
json-iterator/java,6925cf4c19d313504b416f58a349a36bf563e0e1,.,com.jsoniter.TestInteger.test_streaming,null,0.289,0,0,0,0,0,0,0,wrongjsonfail,null,null,null
json-iterator/java,6925cf4c19d313504b416f58a349a36bf563e0e1,.,com.jsoniter.TestIO.test_read_byte,null,0.3,0,0,0,0,0,0,0,wrongjsonfail,null,null,null
json-iterator/java,6925cf4c19d313504b416f58a349a36bf563e0e1,.,com.jsoniter.TestIO.test_read_bytes,null,0.299,0,0,0,0,0,0,0,wrongjsonfail,null,null,null
json-iterator/java,6925cf4c19d313504b416f58a349a36bf563e0e1,.,com.jsoniter.TestIO.test_unread_byte,null,0.318,0,0,0,0,0,0,0,wrongjsonfail,null,null,null
json-iterator/java,6925cf4c19d313504b416f58a349a36bf563e0e1,.,com.jsoniter.TestMap.test_MapKeyCodec,null,0.296,0,0,0,0,0,0,0,wrongjsonfail,null,null,null
json-iterator/java,6925cf4c19d313504b416f58a349a36bf563e0e1,.,com.jsoniter.TestObject.test_inheritance,null,0.316,0,0,0,0,0,0,0,wrongjsonfail,null,null,null
json-iterator/java,6925cf4c19d313504b416f58a349a36bf563e0e1,.,com.jsoniter.TestReadAny.test_read_any_in_streaming,null,0.409,0,0,0,0,0,0,0,wrongjsonfail,null,null,null
json-iterator/java,6925cf4c19d313504b416f58a349a36bf563e0e1,.,com.jsoniter.TestSkip.test_skip_string_streaming,null,0.316,0,0,0,0,0,0,0,wrongjsonfail,null,null,null
json-iterator/java,6925cf4c19d313504b416f58a349a36bf563e0e1,.,com.jsoniter.TestString.test_long_string_in_streaming,null,0.29,0,0,0,0,0,0,0,wrongjsonfail,null,null,null
json-iterator/java,6925cf4c19d313504b416f58a349a36bf563e0e1,.,com.jsoniter.TestString.test_normal_escape,null,0.296,0,0,0,0,0,0,0,wrongjsonfail,null,null,null
json-iterator/java,6925cf4c19d313504b416f58a349a36bf563e0e1,.,com.jsoniter.TestString.test_string_across_buffer,null,0.29,0,0,0,0,0,0,0,wrongjsonfail,null,null,null
json-iterator/java,6925cf4c19d313504b416f58a349a36bf563e0e1,.,com.jsoniter.TestString.test_unicode_escape,null,0.306,0,0,0,0,0,0,0,wrongjsonfail,null,null,null
json-iterator/java,6925cf4c19d313504b416f58a349a36bf563e0e1,.,com.jsoniter.TestString.test_utf8,null,0.303,0,0,0,0,0,0,0,wrongjsonfail,null,null,null
