SLF4J: Class path contains multiple SLF4J bindings.
SLF4J: Found binding in [jar:file:/home/alex/.m2/repository/org/apache/logging/log4j/log4j-slf4j-impl/2.6.2/log4j-slf4j-impl-2.6.2.jar!/org/slf4j/impl/StaticLoggerBinder.class]
SLF4J: Found binding in [jar:file:/home/alex/.m2/repository/org/slf4j/slf4j-log4j12/1.7.10/slf4j-log4j12-1.7.10.jar!/org/slf4j/impl/StaticLoggerBinder.class]
SLF4J: See http://www.slf4j.org/codes.html#multiple_bindings for an explanation.
SLF4J: Actual binding is of type [org.apache.logging.slf4j.Log4jLoggerFactory]
2024-04-24T20:44:51,729  INFO [main] conf.HiveConf: Found configuration file file:/home/alex/Repositories/hive/upgrade-acid/pre-upgrade/target/testconf/hive-site.xml
2024-04-24T20:44:52,074  WARN [main] conf.HiveConf: HiveConf of name hive.query.reexecution.stats.persist.scope does not exist
2024-04-24T20:44:52,075  WARN [main] conf.HiveConf: HiveConf of name hive.llap.io.cache.orc.alloc.max does not exist
2024-04-24T20:44:52,075  WARN [main] conf.HiveConf: HiveConf of name hive.query.results.cache.enabled does not exist
2024-04-24T20:44:52,075  WARN [main] conf.HiveConf: HiveConf of name hive.scheduled.queries.executor.enabled does not exist
2024-04-24T20:44:52,076  WARN [main] conf.HiveConf: HiveConf of name hive.mapjoin.max.gc.time.percentage does not exist
2024-04-24T20:44:52,076  WARN [main] conf.HiveConf: HiveConf of name hive.stats.fetch.bitvector does not exist
2024-04-24T20:44:52,076  WARN [main] conf.HiveConf: HiveConf of name hive.stats.key.prefix.reserve.length does not exist
2024-04-24T20:44:52,077  WARN [main] conf.HiveConf: HiveConf of name hive.metastore.metadb.dir does not exist
2024-04-24T20:44:52,077  WARN [main] conf.HiveConf: HiveConf of name hive.metastore.client.cache.enabled does not exist
2024-04-24T20:44:52,077  WARN [main] conf.HiveConf: HiveConf of name hive.llap.io.cache.orc.arena.size does not exist
2024-04-24T20:44:52,077  WARN [main] conf.HiveConf: HiveConf of name hive.server2.operation.log.purgePolicy.timeToLive does not exist
2024-04-24T20:44:52,078  WARN [main] conf.HiveConf: HiveConf of name hive.dummyparam.test.server.specific.config.metastoresite does not exist
2024-04-24T20:44:52,078  WARN [main] conf.HiveConf: HiveConf of name hive.cbo.fallback.strategy does not exist
2024-04-24T20:44:52,078  WARN [main] conf.HiveConf: HiveConf of name hive.metastore.client.cache.maxSize does not exist
2024-04-24T20:44:52,078  WARN [main] conf.HiveConf: HiveConf of name hive.strict.timestamp.conversion does not exist
2024-04-24T20:44:52,079  WARN [main] conf.HiveConf: HiveConf of name hive.metastore.client.cache.recordStats does not exist
2024-04-24T20:44:52,079  WARN [main] conf.HiveConf: HiveConf of name hive.llap.io.cache.orc.size does not exist
2024-04-24T20:44:52,079  WARN [main] conf.HiveConf: HiveConf of name hive.llap.io.cache.orc.alloc.min does not exist
2024-04-24T20:44:52,079  WARN [main] conf.HiveConf: HiveConf of name hive.dummyparam.test.server.specific.config.hivesite does not exist
2024-04-24T20:44:52,079  WARN [main] conf.HiveConf: HiveConf of name hive.dummyparam.test.server.specific.config.override does not exist
2024-04-24T20:44:52,131  WARN [main] conf.HiveConf: HiveConf of name hive.server2.operation.log.purgePolicy.timeToLive does not exist
2024-04-24T20:44:52,131  WARN [main] conf.HiveConf: HiveConf of name hive.stats.fetch.bitvector does not exist
2024-04-24T20:44:52,131  WARN [main] conf.HiveConf: HiveConf of name hive.scheduled.queries.executor.enabled does not exist
2024-04-24T20:44:52,132  WARN [main] conf.HiveConf: HiveConf of name hive.llap.io.cache.orc.size does not exist
